,Location,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Year_text,Volume (millions of liters),
7179,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2011,1.638856e-06,5
7180,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2012,1.7897830000000002e-06,5
7181,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2013,1.937096e-06,5
7182,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2014,2.121337e-06,5
7183,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2015,2.222734e-06,5
7184,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2016,2.224294e-06,5
7185,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2017,2.064274e-06,5
7186,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2018,2.074674e-06,5
7187,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2019,2.071187e-06,5
7188,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2020,1.0362936e-05,5
7189,5,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2021,1.392721e-05,5
7190,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2007,0.000275049565,5
7191,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2008,0.000280158936,5
7192,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2009,0.000289909998,5
7193,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2010,0.00031840613400000003,5
7194,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2011,0.000338773064,5
7195,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2012,0.000348316093,5
7196,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2013,0.000378228911,5
7197,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2014,0.000396630401,5
7198,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2015,0.000493535527,5
7199,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2016,0.001570962084,5
7200,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2017,0.005398823649,5
7201,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2018,0.01615318375,5
7202,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2019,0.020291232699999998,5
7203,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2020,0.01890686342,5
7204,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2021,0.01631438889,5
7205,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2007,0.01001649872,5
7206,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2008,0.01013629271,5
7207,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2009,0.01005461979,5
7208,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2010,0.011444627130000001,5
7209,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2011,0.01314485562,5
7210,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2012,0.01473914047,5
7211,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2013,0.01642665481,5
7212,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2014,0.017369086159999998,5
7213,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2015,0.01809453228,5
7214,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2016,0.01784072155,5
7215,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2017,0.01788720585,5
7216,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2018,0.01734025946,5
7217,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2019,0.016400783239999998,5
7218,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2020,0.01590553371,5
7219,7,Cider/Perry,Cider/Perry,1,Off-trade Volume,Forecourt Retailers,4,2021,0.01558509089,5
7220,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2007,8.857989e-06,5
7221,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2008,9.149095e-06,5
7222,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2009,9.933115e-06,5
7223,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2010,1.0198509e-05,5
7224,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2011,9.356203e-06,5
7225,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2012,9.580873999999999e-06,5
7226,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2013,9.563009000000001e-06,5
7227,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2014,1.0061333e-05,5
7228,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2015,1.0093173999999999e-05,5
7229,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2016,9.624195e-06,5
7230,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2017,8.812426e-06,5
7231,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2018,8.311438e-06,5
7232,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2019,7.801903e-06,5
7233,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2020,7.672438e-06,5
7234,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2021,6.111208e-06,5
7235,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2007,0.000645090298,5
7236,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2008,0.000854526225,5
7237,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2009,0.000832089348,5
7238,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2010,0.0010243850910000001,5
7239,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2011,0.0012568053509999998,5
7240,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2012,0.001353434035,5
7241,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2013,0.001053943012,5
7242,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2014,0.0009924163620000002,5
7243,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2015,0.001101728974,5
7244,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2016,0.001251873354,5
7245,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2017,0.001359982489,5
7246,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2018,0.001297053993,5
7247,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2019,0.0012549358360000001,5
7248,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2020,0.000982067098,5
7249,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2021,0.000997973776,5
7250,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2007,0.00100773523,5
7251,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2008,0.0010613216290000001,5
7252,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2009,0.001820696831,5
7253,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2010,0.002640387086,5
7254,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2011,0.003134605117,5
7255,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2012,0.003525849144,5
7256,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2013,0.00391464902,5
7257,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2014,0.0042312465540000005,5
7258,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2015,0.004787840503,5
7259,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2016,0.0046721214340000004,5
7260,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2017,0.004610900023,5
7261,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2018,0.004710335125,5
7262,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2019,0.005267637141,5
7263,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2020,0.008085972076999999,5
7264,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2021,0.008980980312,5
7265,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2007,0.00015970687,5
7266,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2008,0.00020961902800000002,5
7267,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2009,0.000247097288,5
7268,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2010,0.000305261276,5
7269,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2011,0.000353756313,5
7270,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2012,0.000416820415,5
7271,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2013,0.000518143961,5
7272,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2014,0.000576006808,5
7273,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2015,0.0006606145089999999,5
7274,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2016,0.000809679465,5
7275,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2017,0.000929923853,5
7276,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2018,0.001131272127,5
7277,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2019,0.001276184897,5
7278,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2020,0.001217334462,5
7279,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2021,0.001235709727,5
7280,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2007,0.1095735921,5
7281,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2008,0.1110482377,5
7282,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2009,0.11981487869999999,5
7283,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2010,0.12497265020000001,5
7284,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2011,0.1183404824,5
7285,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2012,0.1151838029,5
7286,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2013,0.1141807788,5
7287,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2014,0.1198864912,5
7288,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2015,0.12662774899999998,5
7289,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2016,0.1455360205,5
7290,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2017,0.16418966750000002,5
7291,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2018,0.15816653919999998,5
7292,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2019,0.16175523190000002,5
7293,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2020,0.1633274758,5
7294,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2021,0.17668667540000002,5
7295,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2007,0.00564387666,5
7296,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2008,0.005177680674,5
7297,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2009,0.004592809888,5
7298,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2010,0.004481213614,5
7299,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2011,0.004324458891,5
7300,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2012,0.00466738051,5
7301,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2013,0.005051848534000001,5
7302,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2014,0.005502675482,5
7303,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2015,0.005465520905,5
7304,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2016,0.00537098733,5
7305,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2017,0.005494626993,5
7306,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2018,0.00552746233,5
7307,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2019,0.0053167258520000005,5
7308,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2020,0.0052962146,5
7309,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Forecourt Retailers,4,2021,0.0053090135170000005,5
7310,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2007,0.000446579277,5
7311,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2008,0.00045668772699999997,5
7312,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2009,0.0004652561,5
7313,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2010,0.000490245994,5
7314,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2011,0.000267122657,5
7315,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2012,0.00028523641700000003,5
7316,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2013,0.000264324067,5
7317,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2014,0.00026422384700000004,5
7318,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2015,0.000261790344,5
7319,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2016,0.00022717818600000001,5
7320,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2017,0.000112473261,5
7321,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2018,0.000112048573,5
7322,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2019,0.000110121261,5
7323,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2020,0.000104094691,5
7324,1,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2021,5.9538037e-05,5
7325,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2007,0.007650457834,5
7326,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2008,0.008373228082,5
7327,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2009,0.009144185867999999,5
7328,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2010,0.009953991707,5
7329,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2011,0.0116551534,5
7330,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2012,0.01328805745,5
7331,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2013,0.01290822988,5
7332,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2014,0.0137462064,5
7333,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2015,0.01510990623,5
7334,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2016,0.015671926750000002,5
7335,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2017,0.01638515452,5
7336,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2018,0.01676711035,5
7337,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2019,0.01659082214,5
7338,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2020,0.01686873246,5
7339,3,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2021,0.016910749500000002,5
7340,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2007,0.00262892152,5
7341,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2008,0.002676734353,5
7342,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2009,0.0026399202690000003,5
7343,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2010,0.0028503848669999996,5
7344,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2011,0.0029755791330000002,5
7345,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2012,0.003242151371,5
7346,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2013,0.0032681948470000004,5
7347,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2014,0.00335280267,5
7348,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2015,0.00331037568,5
7349,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2016,0.003336894971,5
7350,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2017,0.0033472176249999997,5
7351,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2018,0.003301669492,5
7352,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2019,0.003300585111,5
7353,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2020,0.0033205057,5
7354,4,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2021,0.0033285972410000003,5
7355,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2007,0.00128874326,5
7356,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2008,0.001588301521,5
7357,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2009,0.0016628997379999999,5
7358,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2010,0.001693783536,5
7359,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2011,0.001729333913,5
7360,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2012,0.002397988941,5
7361,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2013,0.00257540993,5
7362,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2014,0.002712251245,5
7363,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2015,0.002897710256,5
7364,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2016,0.003079988377,5
7365,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2017,0.003309826061,5
7366,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2018,0.003427304513,5
7367,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2019,0.003447139621,5
7368,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2020,0.002986612654,5
7369,5,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2021,0.0027687253840000003,5
7370,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2007,0.0489454701,5
7371,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2008,0.0503542705,5
7372,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2009,0.05377531596,5
7373,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2010,0.05784743477,5
7374,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2011,0.062084385480000004,5
7375,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2012,0.06718879461,5
7376,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2013,0.07083331773,5
7377,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2014,0.06714131173,5
7378,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2015,0.06578613766,5
7379,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2016,0.06724343222,5
7380,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2017,0.07301022198,5
7381,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2018,0.08462799082,5
7382,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2019,0.09719705814,5
7383,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2020,0.1099497123,5
7384,6,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2021,0.1205284379,5
7385,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2007,0.050182916300000005,5
7386,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2008,0.050604482570000005,5
7387,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2009,0.05060382525,5
7388,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2010,0.051218153020000004,5
7389,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2011,0.052706493109999995,5
7390,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2012,0.0534460169,5
7391,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2013,0.05275632755,5
7392,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2014,0.052302766540000004,5
7393,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2015,0.052243832920000004,5
7394,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2016,0.04996619115,5
7395,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2017,0.04847902851,5
7396,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2018,0.04682697109,5
7397,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2019,0.04538928303,5
7398,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2020,0.04444693256,5
7399,7,Spirits,Spirits,1,Off-trade Volume,Forecourt Retailers,4,2021,0.04349322703,5
7400,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2007,0.164234948,5
7401,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2008,0.184470633,5
7402,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2009,0.191452024,5
7403,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2010,0.219519615,5
7404,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2011,0.136203434,5
7405,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2012,0.148609487,5
7406,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2013,0.158598528,5
7407,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2014,0.205986891,5
7408,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2015,0.234945461,5
7409,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2016,0.163343815,5
7410,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2017,0.123368215,5
7411,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2018,0.117459584,5
7412,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2019,0.101832535,5
7413,1,Wine,Wine,1,Off-trade Volume,Forecourt Retailers,4,2020,0.083665317,5
